112412 BD+39  2580B 17556 4914  63121 125600.60 +381852.9  5.61  12 alf01 CVn
112413 BD+39  2580A 17557 4915  63125 125601.84 +381905.7  2.89  12 alf02 CVn
112429 BD+66   778  17554 4916  63076 125528.56 +652618.8  5.23   8       Dra
112559 BD+66   780  17574       63152 125625.89 +655939.9  6.63     RY    Dra
112769 BD+18  2682  17616 4920  63355 125855.47 +172433.7  4.76  36       Com
112846 BD-03  3384  17631 4921  63414 125939.55 -034843.0  5.79  44 k     Vir
112985 CP-70  1548  17672 4923  63613 130215.78 -713255.7  3.61     del   Mus
112989 BD+31  2434  17647 4924  63462 130016.49 +304706.1  4.88  37       Com
112992 BD-02  3609  17649 4925  63494 130035.96 -032207.0  5.99  46       Vir
113092 BD+67   773  17651 4928  63432 125955.28 +663550.3  5.37   9       Dra
113095 BD+17  2573  17667 4929  63533 130109.62 +170723.5  5.97  38       Com
113139 BD+57  1408  17664 4931  63503 130043.59 +562158.8  4.93  78       UMa
113226 BD+11  2529  17687 4932  63608 130210.76 +105732.8  2.85  47 eps   Vir
113314 CD-48  7887  17704 4933  63724 130333.35 -493138.1  4.83     ksi01 Cen
113459 BD-02  3622  17715 4937  63750 130354.44 -033947.0  6.62  48       Vir
113703 CD-47  8088  17750 4940  63945 130616.73 -482747.7  4.71     f     Cen
113791 CD-49  7644  17773 4942  64004 130654.66 -495422.4  4.27     ksi02 Cen
113797 BD+36  2337  17751 4943  63901 130544.46 +354755.9  5.20  14       CVn
113848 BD+21  2487  17767 4946  63948 130621.28 +210912.6  6.00  39       Com
113866 BD+23  2538  17769 4949  63950 130622.58 +223658.6  5.53  40       Com
113904 CP-64  2183  17788 4952  64094 130807.16 -651821.7  5.44     the   Mus
113996 BD+28  2185  17787 4954  64022 130710.71 +273729.7  4.80  41       Com
114038 BD-09  3628  17794 4955  64078 130753.80 -104425.4  5.15  49       Vir
114113 BD-08  3491  17805 4957  64122 130832.49 -085903.2  5.57     g     Vir
114149 BD-22  3515  17813 4958  64166 130903.28 -230704.7  4.94  45 psi   Hya
114287 BD-09  3636  17822 4961  64224 130945.29 -101945.5  5.95  50       Vir
114330 BD-04  3430  17828 4963  64238 130957.01 -053220.1  4.38  51 the   Vir
114376 BD+39  2611  17829 4967  64217 130942.04 +383201.9  6.25  15       CVn
114378 BD+18  2697A 17833 4968  64241 130959.55 +173144.8  4.32  42 alf   Com
114379 BD+18  2697B       4969        130959.3  +173146.   5.22  42 alf   Com
114447 BD+39  2614  17835 4971  64246 131003.27 +382955.9  5.91  17       CVn
114642 BD-15  3613  17870 4981  64407 131203.48 -161152.5  5.04  53       Vir
114710 BD+28  2193  17874 4983  64394 131152.92 +275233.7  4.23  43 bet   Com
114846 BD-18  3562  17902 4990  64520 131326.85 -184935.0  6.26  54       Vir
114911 CP-67  2224  17927 4993  64661 131515.00 -675340.4  4.79     eta   Mus
114946 BD-19  3651  17918 4995  64577 131410.97 -195552.8  5.31  55       Vir
115062 BD-09  3646  17935       64625 131445.13 -102213.0  6.95  56       Vir
115202 BD-19  3653  17951 5001  64725 131558.58 -195634.2  5.21  57       Vir
115271 BD+41  2374  17953 5004  64692 131532.05 +405118.6  5.77  19       CVn
115310 CD-30 10457  17968 5006  64803 131653.11 -313021.9  5.10     r     Cen
115383 BD+10  2531  17975 5011  64792 131646.71 +092525.3  5.19  59 e     Vir
115521 BD+06  2722  17995 5015  64852 131736.29 +052811.4  4.78  60 sig   Vir
115604 BD+41  2380  18000 5017  64844 131732.64 +403421.2  4.72  20       CVn
115617 BD-17  3813  18007 5019  64924 131824.97 -181831.0  4.74  61       Vir
115659 BD-22  3554  18012 5020  64962 131855.25 -231017.1  2.99  46 gam   Hya
115735 BD+50  1994  18009 5023  64906 131814.54 +494055.3  5.14  21       CVn
115892 CD-36  8497  18039 5028  65109 132036.07 -364243.5  2.75     iot   Cen
115903 BD-10  3655  18037       65074 132020.05 -111814.8  6.73  62       Vir
116010 BD+40  2647  18048 5032  65072 132019.00 +400902.0  5.60  23       CVn
116087 CD-60  4640  18087 5035  65271 132237.98 -605918.1  4.52     J     Cen
116235 BD+05  2737  18091 5040  65241 132209.73 +050917.5  5.89  64       Vir
116243 CP-63  2732  18107 5041  65387 132400.44 -643208.2  4.52     m     Cen
116244 CP-74  1057  18116 5042  65468 132507.36 -745315.0  5.04     iot01 Mus
116292 BD-16  3650  18104 5044  65301 132301.15 -174406.7  5.36  63       Vir
116365 BD-04  3469  18109 5047  65323 132318.91 -045527.8  5.88  65       Vir
116568 BD-04  3472  18135 5050  65420 132433.14 -050950.1  5.76  66       Vir
116579 CP-74  1059  18157 5051  65628 132718.58 -744130.2  6.62     iot02 Mus
116656 BD+55  1598A 18133 5054  65378 132355.42 +545531.5  2.23  79 zet   UMa
116657 BD+55  1598B 18134 5055        132356.4  +545518.   3.95  79 zet   UMa
116658 BD-10  3672  18144 5056  65474 132511.60 -110940.5  0.98  67 alf   Vir
116842 BD+55  1603  18155 5062  65477 132513.42 +545916.8  3.99  80 g     UMa
116870 BD-11  3516  18168 5064  65581 132643.24 -124227.4  5.27  68 i     Vir
116976 BD-15  3668  18181 5068  65639 132727.24 -155825.1  4.76  69       Vir
117150 CD-50  7812  18220 5071  65810 132925.26 -510954.4  5.04     K     Cen
117176 BD+14  2621  18212 5072  65721 132825.95 +134648.7  4.97  70       Vir
117287 BD-22  3601  18239 5080  65835 132942.82 -231652.9  6.40     R     Hya
117304 BD+11  2575  18234 5081  65790 132913.04 +104906.2  5.65  71       Vir
117374 CP-85   384  18357 5084  66753 134056.18 -854709.6  5.56     kap   Oct
117436 BD-05  3706  18251 5088  65892 133025.70 -062813.1  6.10  72       Vir
117440 CD-38  8592  18254 5089  65936 133102.67 -392426.2  3.90     d     Cen
117661 BD-17  3877  18287 5094  66015 133202.87 -184343.8  6.01  73       Vir
117675 BD-05  3714  18288 5095  66006 133157.95 -061520.6  4.68  74 l     Vir
117789 BD-14  3739  18305 5099  66091 133251.69 -152146.8  5.52  75       Vir
117818 BD-09  3711  18309 5100  66098 133258.09 -100953.7  5.21  76 h     Vir
117833 BD-06  3837  18312 5101        133300.7  -071142.   6.68     S     Vir
117878 BD-06  3839  18323       66131 133324.54 -073721.7  7.12  77       Vir
118022 BD+04  2764  18335 5105  66200 133407.91 +033932.5  4.92  78 o     Vir
118054 BD-12  3843  18348 5106  66247 133440.48 -131251.5  5.92     y     Vir
118098 BD+00  3076  18351 5107  66249 133441.75 -003545.4  3.38  79 zet   Vir
118214 BD+56  1667  18353 5109  66198 133407.33 +552054.4  5.60  81       UMa
118219 BD-04  3515  18366 5111  66320 133531.29 -052347.0  5.70  80       Vir
118232 BD+49  2227  18356 5112  66234 133427.37 +490057.3  4.68  24       CVn
118623 BD+37  2433  18421 5127  66458 133727.70 +361741.4  4.82  25       CVn
118716 CP-52  6655  18458 5132  66657 133953.27 -532758.9  2.29     eps   Cen
118991 CP-53  5725  18495 5141  66821 134144.81 -543333.7  4.99     Q     Cen
119024 BD+53  1640  18473 5142  66634 133930.58 +525515.9  5.46  82       UMa
119055 BD+20  2858  18485 5144  66727 134040.50 +195720.4  5.73   1       Boo
119090 CD-32  9549  18505 5147  66825 134145.58 -333550.6  6.58     T     Cen
119126 BD+23  2600  18499 5149  66763 134102.36 +222945.0  5.63   2       Boo
119149 BD-07  3674  18509 5150  66803 134136.83 -084211.1  5.03  82 m     Vir
119228 BD+55  1625  18504 5154  66738 134044.29 +544054.0  4.63  83       UMa
119425 BD+04  2775  18540 5159  66936 134303.88 +033217.1  5.35  84       Vir
119605 BD-15  3731  18568 5165  67057 134429.82 -161044.6  5.55  83       Vir
119756 CD-32  9603  18593 5168  67153 134541.57 -330236.1  4.23   1 i     Cen
119786 BD-15  3735  18595 5170  67139 134535.09 -154602.7  6.18  85       Vir
119834 CD-50  8017  18607 5172  67234 134639.37 -512557.7  4.64     M     Cen
119853 BD-11  3591  18604 5173  67172 134556.33 -122535.6  5.50  86       Vir
119921 CD-35  8995  18618 5174  67244 134656.36 -361506.9  5.15     z     Cen
120052 BD-17  3932  18632 5181  67288 134725.35 -175135.1  5.41  87       Vir
120064 BD+26  2494  18623 5182  67239 134643.33 +254208.6  5.97   3       Boo
120136 BD+18  2782  18637 5185  67275 134716.04 +172724.4  4.50   4 tau   Boo
120198 BD+55  1634  18633 5187  67231 134635.68 +542557.7  5.68  84       UMa
120307 CD-41  8171  18665 5190  67464 134930.30 -414115.6  3.41     nu.   Cen
120315 BD+50  2027  18643 5191  67301 134732.55 +491847.9  1.85  85 eta   UMa
120323 CD-33  9358  18666 5192  67457 134926.75 -342702.3  4.19   2 g     Cen
120324 CD-41  8172  18667 5193  67472 134937.01 -422825.3  3.47     mu.   Cen
120452 BD-17  3937  18676 5196  67494 134952.34 -180802.7  4.96  89       Vir
120477 BD+16  2564  18674 5200  67459 134928.70 +154752.1  4.05   5 ups   Boo
120499 BD+40  2694  18671 5199        134857.2  +393234.   7.4      R     CVn
120539 BD+21  2578  18683 5201  67480 134942.82 +211550.6  4.92   6 e     Boo
120642 CP-52  6787A 18720 5207  67703 135204.90 -524841.3  5.26     N     Cen
120709 CD-32  9676A 18724 5210  67669 135149.63 -325938.5  4.32   3 k     Cen
120710 CD-32  9676B 18725 5211        135150.1  -325941.   6.06   3 k     Cen
120955 CD-31 10729  18755 5221  67786 135312.55 -315539.3  4.75   4 h     Cen
120987 CD-35  9090  18761 5222  67819 135332.82 -353951.1  5.53     y     Cen
121107 BD+18  2795  18764 5225  67787 135312.95 +175558.3  5.71   7       Boo
121130 BD+65   963  18750 5226  67627 135125.94 +644323.8  4.58  10 i     Dra
121263 CD-46  8949  18809 5231  68002 135532.43 -471717.8  2.55     zet   Cen
121299 BD-00  2758  18800 5232  67929 135442.20 -013011.1  5.16  90 p     Vir
121370 BD+19  2725  18805 5235  67927 135441.12 +182354.9  2.68   8 eta   Boo
121409 BD+54  1630  18796 5238  67848 135351.04 +534343.3  5.70  86       UMa
121607 BD+01  2865  18841 5244  68092 135627.89 +010302.0  5.90  92       Vir
121710 BD+28  2278  18850 5247  68103 135634.16 +272931.9  5.02   9       Boo
121743 CD-41  8329  18874 5248  68245 135816.28 -420602.5  3.83     phi   Cen
121790 CD-44  9010  18883 5249  68282 135840.77 -444812.7  3.87     ups01 Cen
121847 CD-24 11202  18887 5250  68269 135831.18 -245819.8  5.20  47       Hya
121996 BD+22  2650  18900 5255  68276 135838.93 +214146.8  5.76  10       Boo
122066 CD-24 11215  18918 5257  68390 140000.25 -250036.6  5.77  48       Hya
122223 CD-44  9040  18939 5260  68523 140143.49 -453612.1  4.34     ups02 Cen
122250 CP-76   799  18975 5261  68815 140520.10 -764748.0  5.69     the   Aps
122405 BD+28  2287  18943 5263  68478 140110.53 +272311.6  6.23  11       Boo
122408 BD+02  2761  18945 5264  68520 140138.78 +013240.5  4.23  93 tau   Vir
122451 CP-59  5365  18971 5267  68702 140349.44 -602222.7  0.61     bet   Cen
122980 CD-40  8405  19017 5285  68862 140602.79 -411046.5  4.36     chi   Cen
123123 CD-26 10095  19029 5287  68895 140622.27 -264055.3  3.25  49 pi.   Hya
123139 CD-35  9260  19033 5288  68933 140641.32 -362207.3  2.06   5 the   Cen
123177 BD-08  3696  19032       68888 140617.77 -085330.0  6.54  94       Vir
123255 BD-08  3697  19041 5290  68940 140642.91 -091848.7  5.46  95       Vir
123299 BD+65   978  19019 5291  68756 140423.43 +642232.9  3.67  11 alf   Dra
123630 BD-09  3865  19092 5298  69127 140900.60 -102004.6  6.45  96       Vir
123782 BD+50  2047  19095 5300  69068 140817.36 +492728.9  5.26  13       Boo
123998 CP-80   706  19211 5303  69896 141813.97 -810027.4  4.89     eta   Aps
123999 BD+25  2737  19127 5304  69226 141023.95 +250530.6  4.82  12 d     Boo
124063 BD+75   529  19097 5305  68956 140656.48 +743537.5  6.43   3       UMi
124206 CD-26 10158  19163 5312  69415 141246.03 -271540.0  5.07  50       Hya
124294 BD-09  3878  19168 5315  69427 141253.74 -101626.6  4.18  98 kap   Vir
124547 BD+78   478  19142 5321  69112 140851.01 +773250.8  4.80   4       UMi
124570 BD+13  2764  19205 5323  69536 141405.33 +125734.5  5.53  14       Boo
124601 CP-59  5476  19234 5326        141634.2  -595450.   6.39     R     Cen
124674 BD+52  1782B 19204 5328  69481 141327.75 +514716.4  6.62  17 kap01 Boo
124675 BD+52  1782A 19207 5329  69483 141328.95 +514724.0  4.53  17 kap02 Boo
124679 BD+10  2654  19226 5330  69612 141450.86 +100603.6  5.29  15       Boo
124771 CP-79   755  19305 5336  70248 142223.20 -800632.1  5.06     eps   Aps
124850 BD-05  3843  19244 5338  69701 141600.88 -055958.3  4.07  99 iot   Vir
124882 CP-83   557  19349 5339  70638 142655.74 -834004.3  4.31     del   Oct
124897 BD+19  2777  19242 5340  69673 141540.35 +191114.2 -0.05  16 alf   Boo
125161 BD+52  1784  19269 5350  69713 141610.07 +512201.3  4.75  21 iot   Boo
125162 BD+46  1949  19273 5351  69732 141623.18 +460516.5  4.18  19 lam   Boo
125180 BD+15  2690  19284 5352  69829 141728.44 +151548.1  5.84 101       Vir
125238 CD-45  9084  19304 5354  69996 141924.23 -460329.1  3.55     iot   Lup
125248 BD-18  3789  19295 5355  69929 141838.30 -184257.2  5.86     CS    Vir
125288 CP-55  5984  19318 5358  70069 142019.55 -562311.3  4.30     v     Cen
125337 BD-12  4018  19311 5359  69974 141906.60 -132216.2  4.52 100 lam   Vir
125351 BD+36  2468  19296 5361  69879 141759.82 +353034.1  4.80     A     Boo
125451 BD+13  2782  19319 5365  69989 141916.22 +130015.8  5.41  18       Boo
125454 BD-01  2938  19323 5366  70012 141932.55 -021555.2  5.14 102 ups   Vir
125473 CD-37  9336  19337 5367  70090 142033.48 -375307.0  4.05     psi   Cen
125560 BD+16  2637  19334 5370  70027 141945.32 +161824.5  4.84  20       Boo
125823 CD-38  9329  19377 5378  70300 142302.26 -393042.4  4.41     a     Cen
125932 CD-27  9803  19389 5381  70306 142305.91 -274513.4  4.78  51 k     Hya
126035 BD-11  3729  19399 5383  70336 142325.63 -114250.0  6.22   2       Lib
126341 CD-44  9322  19453 5395  70574 142608.24 -451317.0  4.56     tau01 Lup
126354 CD-44  9323  19454 5396  70576 142610.80 -452245.3  4.33     tau02 Lup
126660 BD+52  1804  19467 5404  70497 142512.02 +515106.2  4.04  23 the   Boo
126661 BD+19  2810  19480 5405  70602 142627.41 +191336.6  5.40  22 f     Boo
126722 BD-05  3880  19491 5406  70680 142724.42 -060712.7  6.18 104       Vir
126769 CD-28 10712  19499 5407  70753 142810.44 -292929.7  4.97  52 l     Hya
126868 BD-01  2957  19504 5409  70755 142812.22 -021340.6  4.81 105 phi   Vir
126927 BD-06  4009  19516 5410  70794 142841.73 -065401.5  5.42 106       Vir
127243 BD+50  2084  19532 5420  70791 142838.09 +495041.9  5.58  24 g     Boo
127381 CD-49  8831  19590 5425  71121 143237.08 -502725.6  4.44     sig   Lup
127665 BD+31  2628  19597 5429  71053 143149.86 +302216.1  3.57  25 rho   Boo
127700 BD+76   527  19548 5430  70692 142731.52 +754145.4  4.25   5       UMi
127739 BD+22  2715  19611 5434  71115 143232.62 +221535.9  5.91  26       Boo
127762 BD+38  2565  19607 5435  71075 143204.76 +381828.4  3.04  27 gam   Boo
127972 CD-41  8917A 19656 5440  71352 143530.45 -420927.9  2.33     eta   Cen
128167 BD+30  2536  19659 5447  71284 143440.69 +294441.3  4.47  28 sig   Boo
128266 CD-45  9302  19689 5450  71500 143720.17 -460800.3  5.39     a     Lup
128345 CD-48  9198  19698 5453  71536 143753.25 -492532.7  4.05     rho   Lup
128609 BD+27  2400  19706             143711.7  +264410.  11.7      R     Boo
128620 CP-60  5483A 19728 5459  71683 143940.90 -605006.5 -0.01     alf   Cen
128621 CP-60  5483B       5460  71681 143939.39 -605022.1  1.35     alf   Cen
128898 CP-64  2977  19772 5463  71908 144230.69 -645828.5  3.18     alf   Cir
129002 BD+45  2204  19747 5468  71618 143850.28 +442416.4  5.39  33       Boo
129056 CD-46  9501  19774 5469  71860 144155.77 -472317.3  2.30     alf   Lup
129078 CP-78   893  19834 5470  72370 144751.73 -790241.0  3.83     alf   Aps
129116 CD-37  9618  19779 5471  71865 144157.61 -374736.3  4.01     b     Cen
129174 BD+17  2768A 19769 5475  71762 144043.56 +162505.9  4.49  29 pi.01 Boo
129175 BD+17  2768B 19770 5476        144043.9  +162504.   5.88  29 pi.02 Boo
129246 BD+14  2770B 19777 5477  71795 144108.92 +134342.0  3.78  30 zet   Boo
129247 BD+14  2770A       5478        144108.9  +134342.   4.43  30 zet   Boo
129312 BD+08  2903  19789 5480  71832 144138.76 +080942.3  4.86  31       Boo
129336 BD+12  2729  19793 5481  71837 144143.62 +113939.4  5.55  32       Boo
129433 CD-24 11637  19812 5484  71974 144313.57 -245951.8  5.70   4       Lib
129456 CD-34  9868  19820 5485  72010 144339.48 -351023.6  4.06     c01   Cen
129502 BD-05  3936  19816 5487  71957 144303.56 -053926.7  3.87 107 mu.   Vir
129685 CD-34  9888  19845 5489  72104 144459.20 -351130.6  4.92     c02   Cen
129712 BD+27  2413  19831 5490  71995 144325.37 +263140.4  4.80  34 W     Boo
129893 CD-51  8457  19876 5495  72290 144701.31 -522259.9  5.22     b     Lup
129926 CD-24 11661  19864 5497  72197 144600.18 -252634.5  5.15  54 m     Hya
129956 BD+01  2972  19860 5501  72154 144530.23 +004302.2  5.68 108       Vir
129972 BD+17  2780  19858 5502  72125 144514.50 +165751.9  4.60  35 omi   Boo
129978 BD-14  4023  19870 5503  72194 144557.78 -152734.4  6.33   5       Lib
129988 BD+27  2417B 19856 5505  72105 144459.25 +270427.0  2.35  36 eps   Boo
129989 BD+27  2417A       5506        144459.2  +270427.   2.70  36 eps   Boo
130109 BD+02  2862  19884 5511  72220 144614.99 +015334.6  3.73 109       Vir
130158 CD-25 10534  19897 5514  72323 144722.56 -253727.2  5.61  55       Hya
130259 CD-25 10537  19904 5516  72357 144744.78 -260514.9  5.23  56       Hya
130274 CD-26 10519  19908 5517  72378 144757.56 -263846.1  5.76  57       Hya
130559 BD-13  3986  19938 5523  72489 144919.09 -140856.3  5.32   7 mu.   Lib
130650 CP-82   629  20070 5525  73540 150150.70 -831340.0  5.65     pi.01 Oct
130694 CD-27 10073  19954 5526  72571 145017.47 -275736.8  4.42  58 E     Hya
130807 CD-43  9391  19977 5528  72683 145138.32 -433431.1  4.32     omi   Lup
130819 BD-15  3965  19970 5530  72603 145041.26 -155949.5  5.15   8 alf01 Lib
130841 BD-15  3966  19975 5531  72622 145052.78 -160229.8  2.75   9 alf02 Lib
130945 BD+46  1993  19959 5533  72487 144918.68 +460659.0  5.76  38 h     Boo
130952 BD-01  2991  19978 5535  72631 145101.02 -021755.9  4.93  11       Lib
131041 BD+49  2326  19972 5538  72524 144941.36 +484314.0  5.68  39       Boo
131058 CP-65  2918  20017 5539  72965 145442.59 -655927.8  6.09     zet   Cir
131109 CP-76   924  20057 5540  73223 145753.16 -763945.4  5.37     R     Aps
131156 BD+19  2870  19991 5544  72659 145123.28 +190602.3  4.54  37 ksi   Boo
131246 CP-82   636  20145 5545  73771 150446.96 -830217.8  5.65     pi.02 Oct
131430 CD-24 11735  20047 5548  72929 145420.14 -243831.7  5.27  12       Lib
131492 CP-62  4337  20067 5551  73129 145644.00 -624651.6  5.08     the   Cir
131530 BD-11  3827  20052 5554  72934 145422.91 -115354.0  5.78  13 ksi01 Lib
131562 CP-52  7634  20068 5556  73095 145617.23 -524834.4  5.38     c     Lup
131596 CP-84   490  20223 5557  74296 151108.79 -844716.2  5.88     ome   Oct
131873 BD+74   595  20029 5563  72607 145042.40 +740919.7  2.07   7 bet   UMi
131918 BD-10  3989  20096 5564  73133 145646.11 -112435.0  5.48  15 ksi02 Lib
132052 BD-03  3696  20115 5570  73165 145711.06 -042045.9  4.47  16       Lib
132058 CD-42  9853  20128 5571  73273 145831.95 -430801.9  2.68     bet   Lup
132132 BD+00  3277  20122 5573  73193 145733.22 -001003.2  5.51   1 M     Ser
132200 CD-41  9342  20146 5576  73334 145909.70 -420614.9  3.13     kap   Cen
